stop_name	stop_lat	stop_lon
POPLAR ST AT RHODES	40.418154	-80.049081
BELTZHOOVER AVE AT FREELAND	40.419208	-79.99741
NOBLE AVE AT WASHINGTON	40.421318	-79.886206
BEECHWOOD BLVD OPP #3046	40.420709	-79.920238
AURELIUS AVE AT MCCLURE	40.421183	-79.895292
CONNOR ST AT HALDANE	40.420313	-79.942133
JOSEPHINE ST AT #3203	40.419911	-79.964252
BEECHWOOD BLVD AT GUY	40.42073	-79.921557
WHIPPLE ST AT COMMERCIAL	40.421144	-79.900609
GREENFIELD AVE AT EXETER	40.420611	-79.929513
WINTERBURN AVE OPP CONNOR	40.420425	-79.939756
CONNOR ST AT LYDIA	40.420402	-79.941197
MANILLA AVE AT GREENTREE	40.418375	-80.045898
CLIMAX ST OPP GEARING	40.41918	-80.005455
MANSFIELD AVE AT TRUMBULL	40.418179	-80.057447
MANILLA AVE AT GREENTREE FS	40.418415	-80.046314
BEECHWOOD BLVD AT #3048	40.420856	-79.920266
POPLAR ST AT RHODES	40.418371	-80.049327
BEECHWOOD BLVD AT #3080	40.420859	-79.921378
KNOX AVE AT LOYAL WAY	40.419536	-79.99082
JOSEPHINE ST OPP #3201	40.420072	-79.964268
ARDMORE BLVD AT FAIRFAX	40.422164	-79.854727
ARDMORE BLVD AT FAIRFAX	40.422186	-79.854127
CLIMAX ST AT DELMONT	40.419359	-80.004406
S 18TH ST AT RUGRAFF	40.419715	-79.987522
ANDERSON DR AT RADISSON ENT FS	40.418286	-80.06081
OAKVILLE DR AT RENTAL OFFICE	40.418738	-80.038258
MANSFIELD AVE OPP TRUMBULL	40.418373	-80.057292
WINTERBURN AVE AT CONNOR	40.420662	-79.939862
BEECHWOOD BLVD AT FEDERAL HILL	40.420925	-79.92741
GREENTREE RD AT MANILLA FS	40.418642	-80.045615
CLIMAX ST AT DELMONT	40.419467	-80.004272
S 18TH ST OPP RUGRAFF	40.4198	-79.987259
GREENTREE RD AT MANILLA	40.418652	-80.045911
BEECHWOOD BLVD OPP FEDERAL HILL	40.421058	-79.927619
MONONGAHELA AVE AT CHURCH	40.421858	-79.890294
SOFFEL ST AT BOGGS	40.419621	-80.011636
CLIMAX ST AT HABERMAN	40.419818	-80.002552
BRINTON RD AT WILKINS (BRADDOCK)	40.422438	-79.864118
JOSEPHINE ST AT #3146	40.420572	-79.964088
BRINTON RD AT BRADDOCK	40.422464	-79.863891
MONONGAHELA AVE AT CHURCH	40.421982	-79.890561
CLIMAX ST AT BELTZHOOVER	40.419961	-79.997536
CHURCH ST AT MONONGAHELA	40.422002	-79.890274
CLIMAX ST OPP VINCENT	40.419894	-80.001431
CLIMAX ST AT ESTELLA	40.419915	-80.000558
CLIMAX ST AT CURTIN	40.419954	-79.998961
JOSEPHINE ST AT #3141	40.420659	-79.963961
CLIMAX ST AT VINCENT	40.419964	-80.001321
CLIMAX ST AT HABERMAN	40.419948	-80.002305
CLIMAX ST AT CURTIN	40.420015	-79.998941
CLIMAX ST AT ESTELLA	40.419989	-80.000321
CLIMAX ST AT BELTZHOOVER	40.420021	-79.998754
BOGGS AVE AT SOFFEL	40.419778	-80.011424
WAVERLY AVE AT BRADDOCK	40.422186	-79.886118
ARLINGTON AVE OPP KNOX	40.420204	-79.990878
ANDERSON DR OPP RADISSON ENT	40.418819	-80.061246
IRVINE ST OPP #4201	40.421003	-79.949488
BANKSVILLE RD AT DAYS INN	40.419458	-80.029864
AURELIUS AVE AT SCHOYER	40.422045	-79.89568
WAVERLY AVE AT BRADDOCK FS	40.422254	-79.886236
BELTZHOOVER AVE AT CLIMAX	40.420172	-79.997402
BEECHWOOD BLVD AT #2972	40.421692	-79.91794
SOUTHERN AVE OPP SOFFEL	40.419868	-80.013317
BELTZHOOVER AVE AT CLIMAX	40.420182	-79.997502
IDLEWOOD RD OPP BELL	40.418711	-80.072852
IRVINE ST AT #4201	40.421151	-79.949446
OAKVILLE DR AT TRANSIT SHELTER	40.419484	-80.037025
NEVADA AVE AT ORCHARD WAY	40.422172	-79.898021
MT OLIVER ST AT #38	40.420532	-79.987573
BRINTON RD AT #1246	40.42283	-79.866477
NOBLESTOWN RD AT #2793	40.419011	-80.066447
HALDANE ST AT ALMA	40.421474	-79.942414
S 18TH ST OPP WACHTER (#2627)	40.420642	-79.986149
NOBLESTOWN RD OPP #2793	40.419076	-80.066561
SCHOYER AVE AT TONETTE	40.422408	-79.89483
BRINTON RD AT #1245	40.422939	-79.866316
SOUTHERN AVE AT CARFEL	40.420161	-80.013052
SCHOYER AVE OPP TONETTE	40.422473	-79.894683
MANSFIELD AVE AT RADISSON ENT	40.419391	-80.055517
MURRAY AVE AT LORETTA	40.421859	-79.928744
LORETTA ST AT GREENFIELD	40.421845	-79.929668
GREENFIELD AVE AT LORETTA	40.421842	-79.929852
PARKWAY RAMP AT CARNEGIE OFFICE PARK	40.418729	-80.089914
MANSFIELD AVE OPP RADISSON ENT	40.419483	-80.055188
MURRAY AVE AT LORETTA	40.421988	-79.929932
S 18TH ST AT #2620	40.420921	-79.985848
BEECHWOOD BLVD AT LORETTA	40.422056	-79.927663
WARRINGTON AVE AT MONTOOTH	40.420569	-80.006176
CHURCH ST OPP MCCAGUE	40.422896	-79.88761
BEECHWOOD BLVD AT LORETTA	40.422153	-79.927864
MONONGAHELA AVE AT MCCLURE	40.422845	-79.890916
S 18TH ST AT #2312	40.421179	-79.980466
BEECHWOOD BLVD OPP #2946	40.422383	-79.917499
WARRINGTON AVE AT DELMONT	40.420765	-80.004815
MONONGAHELA AVE AT MCCLURE	40.422951	-79.891148
PRIVATE R/WAY AT S HILLS JCT (OUT ALLENTOWN)	40.420787	-80.007034
AURELIUS ST AT HARRISON	40.422915	-79.895968
PRIVATE R/WAY AT S HILLS JCT (INB ALLENTOWN)	40.420803	-80.00688
PRIVATE R/WAY AT S HILLS JCT INB STATION	40.420797	-80.007269
NOBLESTOWN RD OPP ST PAUL'S SEMINARY	40.419644	-80.066598
WARRINGTON AVE AT CURTIN	40.420991	-79.999057
WARRINGTON AVE AT VINCENT	40.420965	-80.001602
WARRINGTON AVE AT ESTELLA	40.420996	-80.000164
S 18TH ST AT GABLE	40.421313	-79.984611
SCHOYER AVE AT MONROE	40.42308	-79.892796
S 18TH ST AT ST PATRICK	40.421391	-79.98249
WARRINGTON AVE AT HABERMAN	40.421004	-80.002596
EDGEWOOD AVE OPP SWISSVALE STATION	40.423224	-79.886269
PRIVATE R/WAY AT S HILLS JCT OUTB STATION	40.42093	-80.007206
WARRINGTON AVE AT ESTELLA	40.421062	-80.000426
ANDERSON DR AT IRON CITY DR	40.419867	-80.061772
ANDERSON DR OPP IRON CITY DR	40.419889	-80.061873
WHIPPLE ST AT NEVADA	40.423034	-79.899097
BRADDOCK AVE AT CHURCH	40.423264	-79.887049
WARRINGTON AVE AT HABERMAN	40.421079	-80.002171
S 18TH ST OPP ST PATRICK	40.421477	-79.982473
SCHOYER AVE AT MONROE	40.423202	-79.892519
ESTELLA ST AT WARRINGTON FS	40.421177	-80.000543
NEVADA AVE AT WHIPPLE	40.423114	-79.898861
BEECHWOOD BLVD OPP FERNWALD	40.422747	-79.919095
S 18TH ST OPP CROSSMAN	40.421606	-79.979366
JOSEPHINE ST AT #3033	40.421889	-79.964956
JOSEPHINE ST OPP #3033	40.421891	-79.965069
SOUTH HILLS JUNCTION AT BUS TURNAROUND	40.421101	-80.006134
WARRINGTON AVE OPP CURTIN	40.42125	-79.998829
EDGEWOOD AVE AT BRADDOCK NS	40.423469	-79.886411
GREENFIELD AVE OPP WINDSOR	40.422679	-79.930135
MONONGAHELA AVE AT SCHOYER	40.42343	-79.891299
BELTZHOOVER AVE AT WARRINGTON FS	40.421419	-79.997428
NOBLESTOWN RD AT ST PAUL'S SEMINARY	40.420062	-80.066793
BELTZHOOVER AVE AT WARRINGTON NS	40.421438	-79.997318
S 18TH ST AT CROSSMAN FS	40.421788	-79.9793
BEECHWOOD BLVD AT FERNWALD FS	40.422969	-79.91914
S 18TH ST AT MONASTERY	40.421736	-79.984225
SCHOYER AVE AT MONONGAHELA	40.423538	-79.891616
GREENFIELD AVE AT WINDSOR FS	40.422812	-79.930509
MONONGAHELA AVE AT SCHOYER	40.423573	-79.891342
HABERMAN RAMP OPP HARWOOD STEPS	40.421518	-80.003553
BEECHWOOD BLVD AT LILAC	40.422987	-79.927511
WARRINGTON AVE AT ALLEN	40.421736	-79.993809
WARRINGTON AVE AT BROSVILLE	40.421791	-79.99166
WARRINGTON AVE AT ARLINGTON	40.421775	-79.992514
MANSFIELD AVE OPP HOLIDAY DR	40.420576	-80.053672
WARRINGTON AVE AT BELTZHOOVER	40.421685	-79.997539
HABERMAN RAMP AT HARWOOD STEPS	40.421565	-80.003714
WARRINGTON AVE AT MILLBRIDGE	40.421709	-79.996588
HABERMAN RAMP AT SOUTH HILLS JCT	40.421527	-80.006096
WARRINGTON AVE AT #931-1/2	40.421836	-79.990278
BRADDOCK AVE AT DELMAR	40.423837	-79.887277
BEECHWOOD BLVD AT LILAC	40.423097	-79.927645
WARRINGTON AVE AT MILLBRIDGE	40.421795	-79.995682
WARRINGTON AVE OPP WALTERS	40.421816	-79.994692
WARRINGTON AVE AT ALLEN	40.421848	-79.993548
HOLIDAY DR OPP ROBERTSON STEPS #2	40.420635	-80.055751
MT OLIVER ST AT WARRINGTON	40.422	-79.986648
NOBLESTOWN RD AT BRENFORD	40.420444	-80.066761
WARRINGTON AVE OPP #1006	40.422001	-79.987943
BELTZHOOVER AVE AT WARRINGTON	40.421828	-79.997432
ANDERSON DR OPP BUILDING #7	40.420617	-80.063286
LILAC ST AT MURRAY	40.423238	-79.928505
NEW ARLINGTON AVE AT WARRINGTON	40.422052	-79.992091
MURRAY AVE AT LILAC	40.423297	-79.928725
HOLIDAY DR AT ROBERTSON STEPS #1	40.420833	-80.055796
MURRAY AVE AT LILAC	40.423312	-79.928832
POPLAR ST AT FLEET	40.420975	-80.049723
HOLIDAY DR AT MANSFIELD	40.420909	-80.053602
E CARSON ST AT SARAH FS	40.422734	-79.960625
ARDMORE BLVD AT BRADDOCK	40.424635	-79.859731
ARDMORE BLVD AT BRADDOCK	40.424665	-79.859114
SOUTHERN AVE AT LELIA	40.421775	-80.012527
BOGGS AVE AT LELIA	40.421829	-80.010263
GREENFIELD AVE AT DELEVAN	40.423342	-79.931717
BOGGS AVE AT LELIA	40.42184	-80.010362
BRINTON RD OPP COLUMBIA	40.42455	-79.8685
BRADDOCK AVE AT MCCLURE	40.424197	-79.888003
WINTERBURN AVE OPP FARNSWORTH	40.423234	-79.939748
GREENFIELD AVE AT DELEVAN	40.423387	-79.931819
NOBLESTOWN RD AT MORANGE	40.420778	-80.066968
SOUTHERN AVE OPP LELIA	40.421857	-80.012637
HALDANE ST AT FARNSWORTH	40.423208	-79.942744
BRINTON RD AT COLUMBIA	40.42461	-79.868653
WINTERBURN AVE AT FARNSWORTH	40.423305	-79.939851
MANSFIELD AVE AT HOLIDAY DR	40.421123	-80.053127
JOSEPHINE ST AT TELESCOPE	40.422812	-79.966876
JOSEPHINE ST OPP TELESCOPE	40.42285	-79.966714
EDGEWOOD AVE AT COLUMBIA	40.424397	-79.885958
BEECHWOOD BLVD AT CATON	40.423855	-79.920293
EDGEMONT AVE AT CRAIGHEAD	40.42236	-79.998594
EDGEMONT AVE AT BELTZHOOVER	40.422381	-79.997529
ESTELLA ST AT EDGEMONT	40.422353	-80.000681
EDGEMONT AVE AT CRAIGHEAD	40.42246	-79.998412
BELTZHOOVER AVE AT EDGEMONT	40.422513	-79.997516
EDGEWOOD AVE OPP COLUMBIA	40.424628	-79.88604
E CARSON ST OPP SARAH	40.423217	-79.961131
EDGEMONT AVE AT ESTELLA	40.422488	-80.00064
BEECHWOOD BLVD AT #2831	40.424032	-79.920132
MANSFIELD AVE AT POPLAR	40.421557	-80.050113
BOGGS AVE AT PAUL	40.422369	-80.010104
GREENFIELD AVE AT #912	40.423866	-79.932907
WHIPPLE ST AT AURELIUS	40.424556	-79.89637
GREENFIELD AVE AT FRANK FS	40.423912	-79.933019
HOLIDAY DR AT BUILDING #10	40.421441	-80.060793
BRADDOCK AVE AT SCHOYER	40.424778	-79.888572
EDGEWOOD TOWNE CENTRE AT BLOCKBUSTER VIDEO	40.424795	-79.887675
SOUTHERN AVE OPP SIMMS	40.422427	-80.012268
HOLIDAY DR OPP BUILDING #10	40.421555	-80.06083
HOLIDAY DR OPP BUILDING #7	40.421599	-80.058792
HOLIDAY DR AT CONRAIL	40.421585	-80.060089
BANKSVILLE RD AT #951	40.422215	-80.02991
ANDERSON DR AT HOLIDAY	40.421636	-80.061564
GREENFIELD AVE OPP BEEHNER	40.424178	-79.934042
GREENFIELD AVE AT MCCASLIN	40.424141	-79.936447
GREENFIELD AVE AT BEEHNER	40.424199	-79.934332
BRINTON RD AT MCKELVEY	40.425432	-79.869251
GREENFIELD AVE AT CITY STEPS	40.424171	-79.937565
HOLIDAY DR AT ANDERSON	40.421769	-80.061644
BRINTON RD OPP MCKELVEY	40.425475	-79.869079
POPLAR ST AT MANSFIELD	40.422016	-80.04998
GREENFIELD AVE AT GRAPHIC	40.424247	-79.935106
GREENFIELD AVE OPP GRAPHIC	40.424267	-79.935431
GREENFIELD AVE AT MCCASLIN	40.424269	-79.936053
GREENFIELD AVE OPP CITY STEPS	40.42426	-79.937685
ARDMORE BLVD OPP NEWPORT	40.425683	-79.86174
GREENTREE RD AT MANSFIELD	40.422202	-80.046016
WINTERBURN AVE OPP BLANTON	40.424287	-79.93985
WINTERBURN AVE AT BLANTON	40.424312	-79.939751
S 18TH ST AT MISSION	40.423603	-79.977608
BEECHWOOD BLVD AT MONITOR	40.424705	-79.919958
IDLEWOOD RD AT SAXMAN	40.421722	-80.07447
ARDMORE BLVD AT NEWPORT	40.425819	-79.861439
EDGEWOOD AVE AT DELAWARE	40.425384	-79.885639
JOSEPHINE ST AT BARRY	40.42382	-79.969112
NEW ARLINGTON AVE AT #1047	40.423443	-79.989104
GREENTREE RD OPP MANSFIELD FS	40.422339	-80.045491
JOSEPHINE ST OPP BARRY	40.423847	-79.968882
NEW ARLINGTON AVE OPP #1047 FS	40.423499	-79.989192
BEECHWOOD BLVD OPP WELFER	40.424688	-79.926966
EDGEWOOD AVE OPP DELAWARE	40.425589	-79.88572
MONONGAHELA AVE AT WHIPPLE FS	40.42549	-79.891669
BEECHWOOD BLVD AT WELFER	40.424869	-79.927095
MURRAY AVE AT WELFER	40.424861	-79.928042
MONONGAHELA AVE OPP WHIPPLE (#1641)	40.425573	-79.891555
JOSEPHINE ST AT 26TH	40.424097	-79.969789
BEECHWOOD BLVD AT MONITOR	40.425086	-79.919978
S 18TH ST AT PIUS	40.423989	-79.977755
BRINTON RD OPP #1073	40.426049	-79.870794
NOBLESTOWN RD OPP NOBLEARMS APT	40.422316	-80.067136
BELTZHOOVER AVE AT EUREKA FS	40.423693	-79.997441
BRINTON RD AT DINNELL	40.426108	-79.870684
POPLAR ST AT HECKLER	40.422683	-80.049799
ROSSLYN RD AT ALDEN	40.421834	-80.092826
MURRAY AVE AT WELFER	40.425064	-79.928157
SARAH ST AT 29TH	40.424376	-79.964765
BELTZHOOVER AVE AT EUREKA	40.423794	-79.997541
NOBLESTOWN RD AT NOBLE ARMS APTS	40.422507	-80.067264
EDGEWOOD TOWNE CENTRE AT GIANT EAGLE FS	40.426016	-79.887425
2ND AVE AT IRVINE	40.424819	-79.952558
GREENTREE RD AT ST MARGARET DRWY (P-N-R)	40.423048	-80.045012
SOUTHERN AVE AT #221	40.423732	-80.011044
ARDMORE BLVD AT BEVINGTON FS	40.426646	-79.862826
SOUTHERN AVE AT O'HARA	40.423845	-80.011167
GREENFIELD AVE AT IRVINE	40.425017	-79.951902
GREENFIELD AVE AT 2ND	40.425006	-79.952657
WINTERBURN AVE AT MINNESOTA	40.425307	-79.939747
GREENFIELD AVE OPP HAWORTH	40.425203	-79.945316
BEECHWOOD BLVD OPP MONITOR	40.425574	-79.926868
EDGEWOOD TOWNE CENTRE AT RENT WAY	40.426305	-79.888088
BEECHWOOD BLVD OPP BURCHFIELD	40.425721	-79.919605
HALDANE ST AT GREENFIELD	40.425284	-79.943122
GREENFIELD AVE AT 2ND FS	40.425106	-79.952757
GREENFIELD AVE AT KEARCHER	40.425273	-79.943984
GREENFIELD AVE AT #322	40.425219	-79.947718
BOGGS AVE AT SMITH	40.424038	-80.009211
GREENFIELD AVE OPP YODER FS	40.425243	-79.947127
GREENFIELD AVE OPP KEARCHER	40.425354	-79.943704
GREENFIELD AVE AT HAYWORTH	40.42535	-79.945239
ARDMORE BLVD OPP BEVINGTON	40.42689	-79.862655
WINTERBURN AVE AT DENMARSH	40.42548	-79.939843
BEECHWOOD BLVD AT BURCHFIELD	40.425878	-79.919674
S 18TH ST OPP JOSEPHINE	40.424748	-79.979379
PARKWAY CTR DR SOUTH AT BUILDING #7	40.423547	-80.041007
GREENFIELD AVE AT LYDIA	40.425477	-79.942606
BOGGS AVE AT DEWITT FS	40.424221	-80.009214
S 18TH ST AT JOSEPHINE	40.424813	-79.979433
GREENFIELD AVE AT LYDIA FS	40.425526	-79.942586
PARKWAY CTR MALL DR AT PHAR-MOR	40.423698	-80.036936
EDGEWOOD TOWNE CENTRE AT DOLLAR TREE	40.42658	-79.88734
E CARSON ST OPP 29TH	40.425155	-79.964031
PARKWAY CTR MALL DR OPP PHAR-MOR	40.423744	-80.036911
E CARSON ST AT 29TH	40.425165	-79.964131
KINGS HWY AT PRISCILLA	40.422664	-80.092003
EDGEWOOD AVE AT LACROSSE	40.426703	-79.885216
MONONGAHELA AVE AT #1615 NS	40.426611	-79.89141
EDGEWOOD TOWNE CENTRE AT LAUNDRY ROOM	40.426718	-79.887575
GREENFIELD AVE AT SYLVAN	40.425589	-79.949838
BOGGS AVE AT KRAMER	40.424515	-80.0089
S 18TH ST AT STEPS	40.425065	-79.980939
GREENFIELD AVE AT HOOSAC	40.425874	-79.940949
GREENFIELD AVE AT SYLVAN	40.425714	-79.949739
SOUTHERN AVE AT DEWITT	40.424561	-80.010178
GREENFIELD AVE AT HOOSAC FS	40.425913	-79.941138
EDGEWOOD AVE OPP LACROSSE	40.426968	-79.885268
GREENTREE RD OPP WARRIORS	40.423975	-80.043538
NOBLESTOWN RD OPP DURBIN	40.423527	-80.066821
SOUTHERN AVE OPP DEWITT	40.424689	-80.010271
MURRAY AVE AT FLEMINGTON FS	40.426316	-79.927482
GREENFIELD AVE AT WINTERBURN	40.42609	-79.940103
BEECHWOOD BLVD AT TILBURY	40.426487	-79.919193
WINTERBURN AVE AT GREENFIELD	40.426104	-79.939742
SARAH ST AT 28TH	40.4256	-79.966558
GREENFIELD AVE AT RONALD	40.426125	-79.939212
TILBURY AVE AT MORROWFIELD	40.426532	-79.9192
GREENFIELD AVE AT WINTERBURN FS	40.426171	-79.939998
MURRAY AVE AT FLEMINGTON	40.426415	-79.927628
GREENFIELD AVE RAMP AT RONALD	40.426217	-79.938679
WARRIORS RD AT GREENTREE	40.424199	-80.043633
RONALD ST AT GREENFIELD	40.426253	-79.938779
26TH ST AT JANE	40.425681	-79.969151
NOBLESTOWN RD AT DURBIN	40.423828	-80.066527
BRINTON RD AT KINGS	40.427575	-79.873113
BRINTON RD OPP KINGS	40.427583	-79.872872
GREENTREE RD AT WARRIORS	40.424326	-80.04331
TILBURY AVE AT MORROWFIELD	40.426749	-79.919296
SOUTHERN AVE AT SANDWICH FS	40.425111	-80.009756
SOUTHERN AVE OPP SANDWICH	40.425143	-80.009564
GREENTREE RD AT PARKWAY CTR DR SOUTH	40.424576	-80.042817
MARY ST AT SOUTH SIDE HOSPITAL	40.425869	-79.977664
BELTZHOOVER AVE OPP KATHLEEN	40.425548	-79.997505
PARKWAY CTR DR NORTH OPP BUILDING #9	40.424748	-80.038846
SARAH ST AT 27TH	40.426159	-79.967431
KATHLEEN ST AT HARWOOD	40.42545	-80.004162
RONALD ST AT BEECHWOOD	40.426714	-79.938556
RUTH ST AT KATHLEEN	40.425434	-80.005318
MARY ST OPP SOUTH SIDE HOSPITAL	40.425969	-79.977764
KATHLEEN ST AT HABERMAN	40.425491	-80.003157
PARKWAY CTR DR NORTH AT BUILDING #10	40.42481	-80.038646
S 18TH ST AT MARY	40.425958	-79.980791
KATHLEEN ST OPP JUDICIAL	40.425594	-79.999819
KATHLEEN ST AT CRAIGHEAD	40.425616	-79.998728
KATHLEEN ST AT ESTELLA FS	40.42557	-80.001102
KATHLEEN ST OPP CRAIGHEAD	40.425626	-79.998516
BEECHWOOD BLVD AT RONALD FS	40.426786	-79.938323
KATHLEEN ST AT BELTZHOOVER	40.425668	-79.997619
EDGEWOOD AVE AT LLOYD	40.427829	-79.884825
BELTZHOOVER AVE AT KATHLEEN	40.425694	-79.997453
MARY ST AT 19TH	40.426049	-79.979294
KATHLEEN ST OPP ESTELLA	40.425641	-80.001147
E CARSON ST OPP 28TH	40.42635	-79.965842
KATHLEEN ST AT JUDICIAL	40.425695	-79.999873
E CARSON ST AT 28TH	40.426361	-79.965942
S 28TH ST AT E CARSON	40.426366	-79.965687
26TH ST AT SARAH	40.426415	-79.968785
MARY ST AT S 18TH	40.426199	-79.980709
BEECHWOOD BLVD AT DAWSON FS	40.42704	-79.937026
NEW ARLINGTON AVE AT ROANOKE FS	40.426004	-79.991462
HABERMAN AVE AT KATHLEEN FS	40.425798	-80.002604
MURRAY AVE OPP BURCHFIELD	40.427278	-79.926366
GREENTREE RD OPP GREENTREE GARDENS APTS	40.425087	-80.042398
BEECHWOOD BLVD OPP #4020	40.42714	-79.937163
ALGER ST AT WINTERBURN	40.427097	-79.939659
WARRIORS RD OPP MCKENNA	40.425079	-80.044655
MURRAY AVE OPP BURCHFIELD	40.427378	-79.926466
SARAH ST AT 26TH	40.426584	-79.968958
TILBURY AVE AT ALDERSON	40.42761	-79.918944
WARRIORS RD AT MCKENNA	40.425204	-80.044963
SOUTHERN AVE AT WHITWORTH	40.42592	-80.009209
S 21ST ST AT JANE	40.42661	-79.976322
SIDNEY ST AT S 28TH	40.426827	-79.965264
BEECHWOOD BLVD OPP FORWARD	40.427533	-79.92836
CAMPBELLS RUN RD OPP BALDWIN	40.424122	-80.103567
SOUTHERN AVE OPP WHITWORTH	40.426026	-80.009305
NEW ARLINGTON AVE OPP NEWTON	40.426356	-79.993126
POPLAR ST OPP CLEARVIEW	40.425244	-80.049755
NOBLESTOWN RD OPP PACE	40.424933	-80.065718
BALDWIN RD AT CAMPBELLS RUN	40.424176	-80.1033
BOGGS AVE AT #207	40.426115	-80.007815
PARKWAY CTR DR NORTH AT BUILDING #1	40.425514	-80.040469
PARKWAY CTR DR NORTH OPP BUILDING #1	40.425517	-80.04064
MURRAY AVE AT #2825	40.427755	-79.925928
NEW ARLINGTON AVE AT NEWTON FS	40.42648	-79.993255
S 21ST ST AT JANE	40.426806	-79.976502
GREENFIELD BRIDGE AT ALGER	40.42753	-79.93865
SARAH ST AT 25TH	40.426981	-79.970369
POPLAR ST AT CLEARVIEW	40.42545	-80.050062
BEECHWOOD BLVD AT NATIVITY CHURCH	40.427678	-79.936017
BRINTON RD OPP WESTINGHOUSE COMPUTER CTR	40.428917	-79.874287
BOGGS AVE AT GREENBUSH	40.426399	-80.007487
E CARSON ST OPP 27TH	40.427195	-79.967152
E CARSON ST AT 27TH	40.427205	-79.967252
KINGS HWY AT #412	40.424731	-80.092754
EDGEWOOD AVE AT GORDON	40.428787	-79.88451
BEECHWOOD BLVD AT FORWARD	40.428205	-79.916073
SARAH ST AT 24TH FS	40.427181	-79.971314
IDLEWOOD RD AT MORANGE	40.425184	-80.072943
BRADDOCK AVE OPP GREENDALE	40.428713	-79.891838
MURRAY AVE OPP MORROWFIELD	40.428118	-79.925125
BEECHWOOD BLVD AT #3773	40.428046	-79.929327
EDGEWOOD AVE OPP GORDON	40.428889	-79.884581
MURRAY AVE OPP MORROWFIELD	40.428141	-79.92514
BRINTON RD AT WESTINGHOUSE COMPUTER CTR	40.429095	-79.874288
26TH ST AT E CARSON	40.427337	-79.968369
TILBURY AVE AT FORWARD	40.428327	-79.918464
GREENTREE RD OPP PARKWAY CENTER DR NORTH	40.425954	-80.041478
SOUTHERN AVE OPP GRAY	40.426644	-80.008966
GREENTREE RD AT PARKWAY CTR DR NORTH	40.426012	-80.041333
WARRIORS RD OPP MT PISGAH CHURCH	40.425935	-80.045875
E CARSON ST OPP 26TH	40.427456	-79.968108
SARAH ST AT 23RD	40.42736	-79.97327
BAILEY AVE AT JUDICIAL	40.426842	-80.000091
E CARSON ST AT 26TH	40.427466	-79.968208
BRADDOCK AVE AT GREENDALE FS	40.428929	-79.891742
HABERMAN AVE AT BAILEY	40.42685	-80.002539
BOGGS AVE OPP WYOMING	40.42678	-80.006329
BOGGS AVE AT ST JUSTIN'S PLAZA	40.426775	-80.006835
BEECHWOOD BLVD AT #3911	40.428194	-79.933783
BEECHWOOD BLVD AT #3825	40.428256	-79.930922
BAILEY AVE AT HABERMAN	40.426895	-80.002735
BEECHWOOD BLVD AT PARKWAY ENT	40.428276	-79.931041
BAILEY AVE OPP JUDUCIAL	40.426967	-79.99998
SARAH ST AT 22ND	40.427459	-79.974607
BALDWIN RD OPP NVR MORTGAGE	40.42496	-80.101403
ARDMORE BLVD OPP LAFAYETTE	40.429558	-79.863576
WARRIORS RD AT MT PISGAH CHURCH	40.426089	-80.046198
TILBURY AVE AT FORWARD	40.42856	-79.918569
S 21ST ST AT SARAH	40.427505	-79.976236
ARDMORE BLVD AT LAFAYETTE	40.429633	-79.863822
BAILEY AVE AT RUTH	40.426964	-80.005269
BAILEY AVE OPP HABERMAN	40.427019	-80.002603
NEW ARLINGTON AVE AT #916	40.427198	-79.994443
SARAH ST AT 21ST	40.427553	-79.976501
BALDWIN RD AT NVR MORTGAGE	40.425099	-80.101475
BAILEY AVE OPP RUTH	40.427078	-80.005181
POPLAR ST OPP TERRACE	40.426227	-80.050735
SARAH ST AT 20TH	40.427656	-79.97784
S 21ST ST AT SARAH	40.427687	-79.976562
SARAH ST AT 17TH	40.427581	-79.982281
E CARSON ST AT 25TH	40.427826	-79.969976
E CARSON ST AT 25TH	40.427845	-79.969596
MURRAY AVE AT MORROWFIELD FS	40.428711	-79.924471
SIDNEY ST AT S 27TH	40.427922	-79.966857
S 18TH ST AT SARAH	40.427682	-79.980553
POPLAR ST AT TERRACE	40.426308	-80.050949
SARAH ST AT 19TH	40.427726	-79.979305
SARAH ST AT 14TH	40.427637	-79.984159
S 18TH ST AT SARAH FS	40.427761	-79.980751
SARAH ST AT 18TH	40.4278	-79.980815
SARAH ST AT 10TH FS	40.427667	-79.988274
SARAH ST AT 11TH	40.42769	-79.987589
SARAH ST AT 12TH	40.427713	-79.986486
NOBLESTOWN RD AT HOLIDAY DR	40.426267	-80.061723
NOBLESTOWN RD AT SCHOOL	40.426385	-80.057164
S 18TH ST AT SARAH	40.42795	-79.980746
E CARSON ST AT 24TH	40.428145	-79.97136
NOBLESTOWN RD AT #2520	40.426429	-80.060537
NOBLESTOWN RD OPP HOLIDAY DR	40.426433	-80.061694
SOUTHERN AVE AT COWAN	40.427482	-80.008866
E CARSON ST AT 24TH	40.428221	-79.970987
FORWARD AVE AT SHADY	40.429188	-79.921032
SOUTHERN AVE OPP COWAN	40.42755	-80.008986
BEECHWOOD BLVD AT #2530	40.429343	-79.915603
WARRIORS RD AT ARNOLD ACRES APTS	40.42683	-80.046843
NOBLESTOWN RD AT BALDWICK	40.426657	-80.056647
BRINTON RD AT MCKELVEY (opp Maple)	40.430141	-79.875326
CAMPBELLS RUN RD AT BROOKSIDE FS	40.425549	-80.112035
KINGS HWY AT ROSSLYN	40.425926	-80.09414
